"Category","Subcategory","Action","Modified by","Date of change","Target object id","Source"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:37","28507801","app.hubspot.com/contacts/19915081/contact/28507801"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:37","28504701","app.hubspot.com/contacts/19915081/contact/28504701"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:37","28499051","app.hubspot.com/contacts/19915081/contact/28499051"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:37","28483001","app.hubspot.com/contacts/19915081/contact/28483001"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:37","28479201","app.hubspot.com/contacts/19915081/contact/28479201"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:37","28471551","app.hubspot.com/contacts/19915081/contact/28471551"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:37","28407601","app.hubspot.com/contacts/19915081/contact/28407601"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:37","28401852","app.hubspot.com/contacts/19915081/contact/28401852"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:37","28401653","app.hubspot.com/contacts/19915081/contact/28401653"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:37","28398651","app.hubspot.com/contacts/19915081/contact/28398651"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:37","28397301","app.hubspot.com/contacts/19915081/contact/28397301"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:37","28394601","app.hubspot.com/contacts/19915081/contact/28394601"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:37","28393851","app.hubspot.com/contacts/19915081/contact/28393851"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:37","28391009","app.hubspot.com/contacts/19915081/contact/28391009"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:37","28380501","app.hubspot.com/contacts/19915081/contact/28380501"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:37","28369301","app.hubspot.com/contacts/19915081/contact/28369301"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:37","28368201","app.hubspot.com/contacts/19915081/contact/28368201"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:37","28364901","app.hubspot.com/contacts/19915081/contact/28364901"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:37","28339851","app.hubspot.com/contacts/19915081/contact/28339851"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:37","28313551","app.hubspot.com/contacts/19915081/contact/28313551"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:37","28312658","app.hubspot.com/contacts/19915081/contact/28312658"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:37","28310351","app.hubspot.com/contacts/19915081/contact/28310351"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:37","28307101","app.hubspot.com/contacts/19915081/contact/28307101"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:37","28289001","app.hubspot.com/contacts/19915081/contact/28289001"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:37","28275851","app.hubspot.com/contacts/19915081/contact/28275851"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:37","28217051","app.hubspot.com/contacts/19915081/contact/28217051"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:37","28196751","app.hubspot.com/contacts/19915081/contact/28196751"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:37","28195973","app.hubspot.com/contacts/19915081/contact/28195973"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:37","28192856","app.hubspot.com/contacts/19915081/contact/28192856"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:37","28176959","app.hubspot.com/contacts/19915081/contact/28176959"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:37","28175157","app.hubspot.com/contacts/19915081/contact/28175157"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:37","28171101","app.hubspot.com/contacts/19915081/contact/28171101"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:37","28167555","app.hubspot.com/contacts/19915081/contact/28167555"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:37","28116452","app.hubspot.com/contacts/19915081/contact/28116452"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","28111755","app.hubspot.com/contacts/19915081/contact/28111755"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","28111752","app.hubspot.com/contacts/19915081/contact/28111752"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","28101751","app.hubspot.com/contacts/19915081/contact/28101751"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","28099553","app.hubspot.com/contacts/19915081/contact/28099553"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","28090351","app.hubspot.com/contacts/19915081/contact/28090351"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","28088301","app.hubspot.com/contacts/19915081/contact/28088301"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","28087059","app.hubspot.com/contacts/19915081/contact/28087059"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","28085801","app.hubspot.com/contacts/19915081/contact/28085801"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","28084701","app.hubspot.com/contacts/19915081/contact/28084701"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","28084263","app.hubspot.com/contacts/19915081/contact/28084263"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","28074905","app.hubspot.com/contacts/19915081/contact/28074905"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","28074901","app.hubspot.com/contacts/19915081/contact/28074901"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","28071173","app.hubspot.com/contacts/19915081/contact/28071173"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","28065501","app.hubspot.com/contacts/19915081/contact/28065501"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","28001501","app.hubspot.com/contacts/19915081/contact/28001501"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","28001301","app.hubspot.com/contacts/19915081/contact/28001301"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27978203","app.hubspot.com/contacts/19915081/contact/27978203"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27983105","app.hubspot.com/contacts/19915081/contact/27983105"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27972151","app.hubspot.com/contacts/19915081/contact/27972151"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27919351","app.hubspot.com/contacts/19915081/contact/27919351"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27908604","app.hubspot.com/contacts/19915081/contact/27908604"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27902002","app.hubspot.com/contacts/19915081/contact/27902002"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27900753","app.hubspot.com/contacts/19915081/contact/27900753"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27881307","app.hubspot.com/contacts/19915081/contact/27881307"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27870502","app.hubspot.com/contacts/19915081/contact/27870502"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27834008","app.hubspot.com/contacts/19915081/contact/27834008"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27791701","app.hubspot.com/contacts/19915081/contact/27791701"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27791104","app.hubspot.com/contacts/19915081/contact/27791104"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27790767","app.hubspot.com/contacts/19915081/contact/27790767"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27783953","app.hubspot.com/contacts/19915081/contact/27783953"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27781702","app.hubspot.com/contacts/19915081/contact/27781702"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27768251","app.hubspot.com/contacts/19915081/contact/27768251"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27767801","app.hubspot.com/contacts/19915081/contact/27767801"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27758358","app.hubspot.com/contacts/19915081/contact/27758358"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27757451","app.hubspot.com/contacts/19915081/contact/27757451"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27752053","app.hubspot.com/contacts/19915081/contact/27752053"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27746361","app.hubspot.com/contacts/19915081/contact/27746361"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27736052","app.hubspot.com/contacts/19915081/contact/27736052"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27735852","app.hubspot.com/contacts/19915081/contact/27735852"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27731151","app.hubspot.com/contacts/19915081/contact/27731151"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27722452","app.hubspot.com/contacts/19915081/contact/27722452"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27664701","app.hubspot.com/contacts/19915081/contact/27664701"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27662201","app.hubspot.com/contacts/19915081/contact/27662201"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27655501","app.hubspot.com/contacts/19915081/contact/27655501"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27590901","app.hubspot.com/contacts/19915081/contact/27590901"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27581551","app.hubspot.com/contacts/19915081/contact/27581551"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27579651","app.hubspot.com/contacts/19915081/contact/27579651"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27578701","app.hubspot.com/contacts/19915081/contact/27578701"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27575001","app.hubspot.com/contacts/19915081/contact/27575001"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27573551","app.hubspot.com/contacts/19915081/contact/27573551"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27550153","app.hubspot.com/contacts/19915081/contact/27550153"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27548952","app.hubspot.com/contacts/19915081/contact/27548952"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27504451","app.hubspot.com/contacts/19915081/contact/27504451"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27496651","app.hubspot.com/contacts/19915081/contact/27496651"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27489601","app.hubspot.com/contacts/19915081/contact/27489601"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27475901","app.hubspot.com/contacts/19915081/contact/27475901"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27464753","app.hubspot.com/contacts/19915081/contact/27464753"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27464374","app.hubspot.com/contacts/19915081/contact/27464374"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27463969","app.hubspot.com/contacts/19915081/contact/27463969"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27463846","app.hubspot.com/contacts/19915081/contact/27463846"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27463626","app.hubspot.com/contacts/19915081/contact/27463626"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27463518","app.hubspot.com/contacts/19915081/contact/27463518"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27460284","app.hubspot.com/contacts/19915081/contact/27460284"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27460015","app.hubspot.com/contacts/19915081/contact/27460015"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:36","27459139","app.hubspot.com/contacts/19915081/contact/27459139"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:35","27459133","app.hubspot.com/contacts/19915081/contact/27459133"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:35","27458490","app.hubspot.com/contacts/19915081/contact/27458490"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:35","27457837","app.hubspot.com/contacts/19915081/contact/27457837"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:35","27464188","app.hubspot.com/contacts/19915081/contact/27464188"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:35","27456955","app.hubspot.com/contacts/19915081/contact/27456955"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:35","27417265","app.hubspot.com/contacts/19915081/contact/27417265"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:35","27416617","app.hubspot.com/contacts/19915081/contact/27416617"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:35","27416653","app.hubspot.com/contacts/19915081/contact/27416653"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:35","27416257","app.hubspot.com/contacts/19915081/contact/27416257"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:35","27416059","app.hubspot.com/contacts/19915081/contact/27416059"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:35","27416058","app.hubspot.com/contacts/19915081/contact/27416058"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:35","27416810","app.hubspot.com/contacts/19915081/contact/27416810"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:35","27416009","app.hubspot.com/contacts/19915081/contact/27416009"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:35","27415002","app.hubspot.com/contacts/19915081/contact/27415002"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:35","27414153","app.hubspot.com/contacts/19915081/contact/27414153"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:35","27413704","app.hubspot.com/contacts/19915081/contact/27413704"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:35","27364351","app.hubspot.com/contacts/19915081/contact/27364351"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:35","27355001","app.hubspot.com/contacts/19915081/contact/27355001"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:35","27350401","app.hubspot.com/contacts/19915081/contact/27350401"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:35","27348651","app.hubspot.com/contacts/19915081/contact/27348651"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 04:35","27195401","app.hubspot.com/contacts/19915081/contact/27195401"
